gid,name,state_name,fips,a_sqkm,mms_refineries_kg,mms_metals_kg,mms_ammonia_kg,mms_biofuels_kg,mms_synfuels_kg,mms_ngas_kg,mms_ld_fcev_kg,mms_mhd_fcev_kg,mms_season_enrgy_strg_kg,tot_kg,solar_metric_tons,wind_metric_tons,solar_kg,wind_kg,total_resource_kg,total_resource_minus_total_demand_kg
"254",Logan,Colorado,"08075",4779.61373171178,0,0,0,0,20833333.34,2172572.57390321,1946679.5094531,741592.195172076,3555137.36767073,29249314.9861991,5037699.22391,1137607.164,5037699223.91,1137607164,6175306387.91,6146057072.9238
"260",Morgan,Colorado,"08087",3349.42116707661,0,0,0,0,0,2172572.57390321,1928334.34301322,734603.560327518,2491341.98274988,7326852.45999383,3594638.93043,214129.8018,3594638930.43,214129801.8,3808768732.23,3801441879.77001
"269",Rio Grande,Colorado,"08105",2365.10300881423,0,0,0,0,0,2172572.57390321,1721101.51308435,655657.72023808,603141.993931367,5152473.80115701,901919.721522,5900.145652,901919721.522,5900145.652,907819867.174,902667393.372843
"301",Clay,Florida,"12019",1667.22054312809,0,0,0,0,0,3611252.65310801,15092859.5496363,5749660.78930121,19277753.6955172,43731526.6875627,612903.474307,0,612903474.307,0,612903474.307,569171947.619437
"320",Holmes,Florida,"12059",1265.78780284712,0,0,0,0,0,3611252.65310801,1293345.91640173,492703.206975583,9610962.20825844,15008263.9847438,909571.468913,0,909571468.913,0,909571468.913,894563204.928256
"331",Manatee,Florida,"12081",1951.15351937488,0,0,0,0,0,3611252.65310801,25615008.4367122,9758098.46648531,22560816.6380186,61545176.1943242,1080550.63342,0,1080550633.42,0,1080550633.42,1019005457.22568
"338",Okeechobee,Florida,"12093",2311.19116545233,0,0,0,0,0,3611252.65310801,4315713.03099034,1644081.1570899,26723863.3871742,36294910.2283625,1320026.56798,0,1320026567.98,0,1320026567.98,1283731657.75164
"370",Bleckley,Georgia,"13023",566.042913445547,0,0,0,0,0,1521722.81609144,1197699.29037365,456266.397006338,1466864.28134384,4642552.78481526,462526.051957,0,462526051.957,0,462526051.957,457883499.172185
"379",Candler,Georgia,"13043",643.978803066655,0,0,0,0,0,1521722.81609144,1040595.61274878,396417.376870425,1668830.19241598,4627565.99812663,441056.151087,0,441056151.087,0,441056151.087,436428585.088873
"405",Dougherty,Georgia,"13095",869.656216711635,0,0,0,0,0,1521722.81609144,8214162.02900881,3129204.58709874,2253658.88529162,15118748.3174906,505877.861757,0,505877861.757,0,505877861.757,490759113.439509
"412",Evans,Georgia,"13109",485.323600936698,0,0,0,0,0,1521722.81609144,1149964.8768429,438081.858491592,1257685.30653232,4367454.85795826,250739.189565,0,250739189.565,0,250739189.565,246371734.707042
"420",Glascock,Georgia,"13125",374.467395377248,0,0,0,0,0,1521722.81609144,236929.69282276,90258.9307323828,970408.486280938,2819319.92592752,202025.248804,0,202025248.804,0,202025248.804,199205928.878072
"468",Paulding,Georgia,"13223",816.641533673931,0,0,0,0,0,1521722.81609144,9487554.52142493,3614306.48968763,2116274.69923864,16739858.5264426,165358.360326,0,165358360.326,0,165358360.326,148618501.799557
"469",Peach,Georgia,"13225",393.350621399478,0,0,0,0,0,1521722.81609144,2778956.31570922,1058650.02659482,1019343.16792892,6378672.3263244,281995.16628,0,281995166.28,0,281995166.28,275616493.953676
"478",Randolph,Georgia,"13243",1113.6489088936,0,0,0,0,0,1521722.81609144,771739.571337861,293996.027610311,2885950.45995697,5473408.87499658,800949.593261,0,800949593.261,0,800949593.261,795476184.386003
"499",Troup,Georgia,"13285",1157.93448980527,0,0,0,0,0,1521722.81609144,5998695.06280402,2285217.17015582,3000713.73191893,12806348.7809702,352122.573017,0,352122573.017,0,352122573.017,339316224.23603
"565",Boone,Illinois,"17007",729.709624969943,0,0,0,0,0,4543664.29564709,4374385.02860225,1666432.39430839,1890494.5281586,12474976.2467163,599279.862126,108055.057,599279862.126,108055057,707334919.126,694859942.879284
"579",Cumberland,Illinois,"17035",898.143455346642,0,0,0,0,0,4543664.29564709,1220641.16828608,465006.160033499,949204.209603096,7178515.83356977,798834.986739,12828.16304,798834986.739,12828163.04,811663149.779,804484633.94543
"586",Effingham,Illinois,"17049",1243.22059969264,0,0,0,0,0,4543664.29564709,3914355.40597132,1491183.01399982,1313899.48862689,11263102.2042451,1060823.55935,0,1060823559.35,0,1060823559.35,1049560457.14575
"680",DeKalb,Indiana,"18033",942.574732592297,0,0,0,0,0,5037540.84952372,4250031.18084912,1619059.49985631,1880827.80532174,12787459.3355509,712502.831843,96240.19748,712502831.843,96240197.48,808743029.323,795955569.987449
"729",Pulaski,Indiana,"18131",1124.9013362906,0,0,0,0,0,5037540.84952372,1429825.60193946,544695.468209563,2244645.05400028,9256706.97367302,994866.509565,227367.8187,994866509.565,227367818.7,1222234328.265,1212977621.29133
"731",Randolph,Indiana,"18135",1175.87467153054,0,0,0,0,41666666.68,5037540.84952372,2535655.45883213,965963.985742912,2346358.01418712,52552184.9882859,1057590.02017,262202.4728,1057590020.17,262202472.8,1319792492.97,1267240307.98171
"880",Ellis,Kansas,"20051",2331.45351693843,0,0,0,0,0,1394439.52724375,2392692.56301872,911501.930114555,404308.874660381,5102942.89503741,2244030.6453,762496.9465,2244030645.3,762496946.5,3006527591.8,3001424648.90496
"917",Montgomery,Kansas,"20125",1687.15613995288,45312098.0858,0,57517445.5487418,0,197916666.73,1394439.52724375,3915472.80623509,1491608.6902914,292578.082884727,307840309.471197,1501595.43696,306783.7791,1501595436.96,306783779.1,1808379216.06,1500538906.5888
"952",Trego,Kansas,"20195",2329.03768397323,0,0,0,0,0,1394439.52724375,304039.502395154,115824.572511986,222603.058863959,2036906.66101485,2354105.95652,823956.878,2354105956.52,823956878,3178062834.52,3176025927.85898
"996",Franklin,Kentucky,"21073",550.766586383233,0,0,0,0,0,2137601.43803606,4239275.58101516,1614962.12848495,2886308.8400847,10878147.9876209,110587.622198,0,110587622.198,0,110587622.198,99709474.2103791
"1009",Hart,Kentucky,"21099",1081.55063210616,0,0,0,0,0,2137601.43803606,1322282.12923482,503726.526166368,5667898.57559566,9631508.66903292,338868.491185,0,338868491.185,0,338868491.185,329236982.515967
"1018",Kenton,Kentucky,"21117",424.741417049467,0,0,0,0,0,2137601.43803606,7935156.67940081,3022916.83471022,2225870.15459749,15321545.1067446,62372.0213739,0,62372021.3739,0,62372021.3739,47050476.2671554
"1043",Mercer,Kentucky,"21167",652.721578816974,0,0,0,0,0,2137601.43803606,2131272.12603023,811913.192067169,3420607.04049789,8501393.79663135,302665.69587,0,302665695.87,0,302665695.87,294164302.073369
"1069",Todd,Kentucky,"21219",976.423931870793,0,0,0,0,0,2137601.43803606,1283222.79686925,488846.780481329,86580.7666454271,3996251.78203207,658062.105557,0,658062105.557,0,658062105.557,654065853.774968
"1070",Trigg,Kentucky,"21221",1246.5723867484,0,0,0,0,0,2137601.43803606,1045766.52797971,398387.249342257,110535.177806332,3692290.39316436,402642.697446,0,402642697.446,0,402642697.446,398950407.052836
"1093",Claiborne,Louisiana,"22027",1989.85326382638,0,0,0,0,0,15390996.5189399,2081782.58710992,793060.034355409,10112007.143086,28377846.2834912,1177963.81717,0,1177963817.17,0,1177963817.17,1149585970.88651
"1120",Red River,Louisiana,"22081",1042.12787978357,0,0,0,0,0,15390996.5189399,2164534.68272011,824584.642253447,4321544.88967958,22701660.733593,752474.453696,0,752474453.696,0,752474453.696,729772792.962407
"1145",Aroostook,Maine,"23003",17507.9134430622,0,0,0,0,0,5512574.82083037,7514585.04850184,2862699.07032172,3483086.44792943,19372945.3875834,5848663.6913,125606.574,5848663691.3,125606574,5974270265.3,5954897319.91242
"1153",Penobscot,Maine,"23019",9209.24606350001,0,0,0,49391197.327186,0,5512574.82083037,12297565.1638521,4684786.73600197,1832120.10178947,73718244.1496599,3429814.13491,18559.96435,3429814134.91,18559964.35,3448374099.26,3374655855.11034
"1157",Waldo,Maine,"23027",1893.78720899792,0,0,0,0,0,5512574.82083037,4283134.19097997,1631670.17040097,376756.749704896,11804135.9319162,434637.289565,16415.84009,434637289.565,16415840.09,451053129.655,439248993.723084
"1164",Caroline,Maryland,"24011",840.169647469492,0,0,0,0,0,10081413.6566016,4089628.43374161,1557953.6913442,5878045.6636302,21607041.4453176,631791.022683,0,631791022.683,0,631791022.683,610183981.237682
"1193",Nantucket,Massachusetts,"25019",93.33324742376,0,0,0,0,0,6300085.50951403,576023.037034741,219437.34776573,1242328.89119085,8337874.78550535,38948.8265087,10571.05383,38948826.5087,10571053.83,49519880.3387,41182005.5531947
"1220",Eaton,Michigan,"26045",1500.34064861907,0,0,0,0,0,5583780.21873328,8855369.47084629,3373474.08911169,1328349.09287237,19140972.8715636,1008116.63568,40031.3147,1008116635.68,40031314.7,1048147950.38,1029006977.50844
"1238",Kent,Michigan,"26081",2258.35496972364,0,0,0,0,0,5583780.21873328,46038040.2143729,17538301.0599361,1999468.43950228,71159589.9325446,889589.880152,13531.64817,889589880.152,13531648.17,903121528.322,831961938.389455
"1240",Lake,Michigan,"26085",1488.38673518109,0,0,0,0,0,5583780.21873328,1374855.92199225,523754.63772257,1317765.51634512,8800156.29479322,340617.204783,0,340617204.783,0,340617204.783,331817048.488207
"1341",Pope,Minnesota,"27121",1858.25053983627,0,0,0,0,0,1682944.25701916,1135685.69227824,432642.169125594,1367835.55175089,4619107.67017388,1372591.71196,523705.8309,1372591711.96,523705830.9,1896297542.86,1891678435.18983
"1354",Steele,Minnesota,"27147",1118.9150602411,0,0,0,0,0,1682944.25701916,1958607.99563363,746136.380390413,823619.725100215,5211308.35814342,934875.073267,324066.5926,934875073.267,324066592.6,1258941665.867,1253730357.50886
"1356",Swift,Minnesota,"27151",1946.8606680747,0,0,0,0,20833333.34,1682944.25701916,1427658.81108385,543870.024072873,1433060.38610526,25920866.8182811,1613450.90565,539697.2489,1613450905.65,539697248.9,2153148154.55,2127227287.73172
"1383",Covington,Mississippi,"28031",1075.81010706875,0,0,0,0,0,3128197.22638878,4593590.67597144,1749939.30771516,2173034.72908902,11644761.9391644,801088.521304,0,801088521.304,0,801088521.304,789443759.364836
"1408",Lee,Mississippi,"28081",1173.87978149452,0,0,0,0,0,3128197.22638878,10816195.8360761,4120455.56268286,7077472.73040759,25142321.3555554,791051.055337,0,791051055.337,0,791051055.337,765908733.981445
"1437",Tippah,Mississippi,"28139",1191.38856399075,0,0,0,0,0,3128197.22638878,2358616.69451194,898520.646854714,7183035.44016136,13568370.0079168,514258.248972,0,514258248.972,0,514258248.972,500689878.964083
"1524",Oregon,Missouri,"29149",2049.59916771508,0,0,0,0,0,1273183.91617898,1468204.6571169,559316.060679693,2067231.79659856,5367936.43057412,489916.715652,0,489916715.652,0,489916715.652,484548779.221426
"1533",Polk,Missouri,"29167",1664.25294474868,0,0,0,0,0,1273183.91617898,2055830.01766319,783173.341218253,177792.270359189,4289979.54541961,1046973.82196,175254.8833,1046973821.96,175254883.3,1222228705.26,1217938725.71458
"1558",Warren,Missouri,"29219",1134.68001062621,0,0,0,0,0,1273183.91617898,2234729.27345118,851325.438761899,112413.695290593,4471652.32368265,515964.607622,9702.623609,515964607.622,9702623.609,525667231.231,521195578.907317
"1559",Washington,Missouri,"29221",1974.33591543633,0,0,0,0,0,1273183.91617898,2305909.38671527,878441.672426341,247946.230397765,4705481.20571835,280967.587391,277.768174,280967587.391,277768.174,281245355.565,276539874.359282
"1574",Daniels,Montana,"30019",3640.29935021009,0,0,0,0,0,2482940.08446721,212846.412233755,81084.3476373138,529455.903648966,3306326.74798724,2696404.02826,1293929.621,2696404028.26,1293929621,3990333649.26,3987027322.51201
"1585",Hill,Montana,"30041",7487.98950886457,0,0,0,0,0,2482940.08446721,1650525.36474917,628771.568451655,0,4762237.01766803,5917787.91087,1951892.983,5917787910.87,1951892983,7869680893.87,7864918656.85233
"1604",Prairie,Montana,"30079",4512.30046060213,0,0,0,0,0,2482940.08446721,128798.047566016,49065.9229547208,656282.324080263,3317086.37906821,2513654.99565,1270696.806,2513654995.65,1270696806,3784351801.65,3781034715.27093
"1613",Sweet Grass,Montana,"30097",4822.83890771076,0,0,0,0,0,2482940.08446721,315958.119635184,120364.998133938,0,2919263.20223633,997425.507174,513630.2598,997425507.174,513630259.8,1511055766.974,1508136503.77176
"1621",Adams,Nebraska,"31001",1461.14592529939,0,0,0,0,31250000.01,1574367.20818008,2303558.47446459,877546.086805715,81713.5136618904,36087185.2931123,1499950.6763,473077.887,1499950676.3,473077887,1973028563.3,1936941378.00689
"1656",Garfield,Nebraska,"31071",1479.61882622479,0,0,0,0,0,1574367.20818008,275314.552469261,104881.734428826,82746.5970904558,2037310.09216863,1399360.64478,527309.533,1399360644.78,527309533,1926670177.78,1924632867.68783
"1704",Stanton,Nebraska,"31167",1116.96881436644,0,0,0,0,0,1574367.20818008,1138735.9029128,433804.154130951,62465.6612952169,3209372.92651905,690809.516087,344754.0087,690809516.087,344754008.7,1035563524.787,1032354151.86048
"1708",Valley,Nebraska,"31175",1477.46778737516,0,0,0,0,20833333.34,1574367.20818008,684974.396031932,260942.627444975,82626.3018212544,23436243.8734782,890470.713696,491037.1535,890470713.696,491037153.5,1381507867.196,1358071623.32252
"1724",Mineral,Nevada,"32021",9874.35963596162,0,0,0,0,0,8179096.74881209,1671782.32081351,636869.45648812,147327.033014297,10635075.559128,3168917.21957,17940.32765,3168917219.57,17940327.65,3186857547.22,3176222471.66087
"1756",Passaic,New Jersey,"34031",505.720120833022,0,0,0,0,0,31617596.519807,20359183.9166563,7755879.59874651,14185082.1246778,73917742.1598876,0,0,0,0,0,-73917742.1598876
"1777",Los Alamos,New Mexico,"35028",282.158388416227,0,0,0,0,0,4213474.08272138,744493.107510812,283616.422327542,10458.6651429,5252042.27770263,7823.25318478,0,7823253.18478,0,7823253.18478,2571210.90707737
"1784",Roosevelt,New Mexico,"35041",6355.62907693175,0,0,0,0,0,4213474.08272138,2507483.85040794,955231.944422619,2528506.85091328,10204696.7284652,8403162.27441,1909825.997,8403162274.41,1909825997,10312988271.41,10302783574.6815
"1792",Torrance,New Mexico,"35057",8666.24532710054,0,0,0,0,0,4213474.08272138,1810604.80971387,689754.214242514,321228.649026243,7035061.755704,8825544.82609,1453733.569,8825544826.09,1453733569,10279278395.09,10272243333.3343
"1797",Bronx,New York,"36005",80.9437275930466,0,0,0,0,0,10709185.9180302,15937846.1796241,6071560.45834318,246334.773650783,32964927.3296483,0,0,0,0,0,-32964927.3296483
"1803",Chenango,New York,"36017",2328.76540773914,0,0,0,0,0,10709185.9180302,4215910.24346318,1606061.04749963,7087095.15436839,23618252.3633614,168855.984826,1346.431043,168855984.826,1346431.043,170202415.869,146584163.505639
"1823",Montgomery,New York,"36057",1062.9145408163,0,0,0,0,0,10709185.9180302,3782036.30377392,1440775.73689782,3234751.11176621,19166749.0704681,353779.178539,2579.87713,353779178.539,2579877.13,356359055.669,337192306.598532
"1878",Clay,North Carolina,"37043",571.639662691314,0,0,0,0,0,2419539.27758617,1101464.84122509,419605.654419435,2326235.68235788,6266845.45558857,2366.35173261,5.017957,2366351.73261,5017.957,2371369.68961,-3895475.76597857
"1921",New Hanover,North Carolina,"37129",491.300867651589,0,0,0,0,0,2419539.27758617,17311315.5535551,6594786.88727973,551512.130989985,26877153.849411,84045.7879783,0,84045787.9783,0,84045787.9783,57168634.128889
"1941",Stokes,North Carolina,"37169",1180.44589904552,0,0,0,0,0,2419539.27758617,2839849.0189875,1081847.24692554,4803717.36020626,11144952.9037055,220654.179267,0,220654179.267,0,220654179.267,209509226.363295
"1949",Warren,North Carolina,"37185",1150.14394266883,0,0,0,0,0,2419539.27758617,1345907.7811243,512726.774518501,1291099.56552396,5569273.39875293,811768.939783,0,811768939.783,0,811768939.783,806199666.384247
"1976",Griggs,North Dakota,"38039",1854.4358164968,0,0,0,0,0,2762568.87472227,341905.28592658,130249.632926204,119420.182086611,3354143.97566166,1426792.49739,615040.5713,1426792497.39,615040571.3,2041833068.69,2038478924.71434
"2059",Mahoning,Ohio,"39099",1099.45099266007,0,0,0,0,0,5266519.97904346,14828324.9754239,5648885.71326204,9418532.70957445,35162263.3773039,494387.213724,0,494387213.724,0,494387213.724,459224950.346696
"2101",Beaver,Oklahoma,"40007",4707.22567056414,0,0,0,0,0,12792516.5871668,2228651.23390725,849009.995122697,4143272.09282631,20013449.909023,5223618.18696,1764102.273,5223618186.96,1764102273,6987720459.96,6967707010.05098
"2119",Dewey,Oklahoma,"40043",2611.03552680883,0,0,0,0,0,12792516.5871668,1735357.71144095,661088.652953373,2502694.02363902,17691656.9752001,2173904.91,806627.77,2173904910,806627770,2980532680,2962841023.0248
"2136",Latimer,Oklahoma,"40077",1888.30567961165,0,0,0,0,0,12792516.5871668,1375236.38876189,523899.577444554,1809952.90590457,16501605.4592778,594285.405217,18784.47743,594285405.217,18784477.43,613069882.647,596568277.187722
"2166",Stephens,Oklahoma,"40137",2308.56307899416,0,0,0,0,0,12792516.5871668,4923937.76856159,1875785.81936384,2212772.27432203,21805012.4494142,2334333.41522,560275.403,2334333415.22,560275403,2894608818.22,2872803805.77059
"2173",Woods,Oklahoma,"40151",3340.5469311935,0,0,0,0,0,12792516.5871668,1693210.41754323,645032.540968635,3201935.30671778,18332694.8523964,3269655.68261,997696.9861,3269655682.61,997696986.1,4267352668.71,4249019973.8576
"2178",Clatsop,Oregon,"41007",2092.5438025059,0,0,0,0,0,10447867.1282204,5678243.3208276,2163140.31588936,561427.95468459,18850678.7196219,7661.24687913,13164.68987,7661246.87913,13164689.87,20825936.74913,1975258.02950806
"2190",Jefferson,Oregon,"41031",4639.57259170915,0,0,0,0,0,10447867.1282204,3226823.38692757,1229266.05397747,1244793.89518853,16148750.464314,926012.359857,16544.36452,926012359.857,16544364.52,942556724.377,926407973.912686
"2195",Lincoln,Oregon,"41041",2477.00014889151,0,0,0,0,0,10447867.1282204,6141082.47878648,2339459.99537206,664577.308097549,19592986.9104765,6221.11308913,13058.34157,6221113.08913,13058341.57,19279454.65913,-313532.251346488
"2211",Adams,Pennsylvania,"42001",1349.47988525129,0,0,0,0,0,9909992.93907804,7931378.54517709,3021477.54548001,18151088.9933568,39013938.0230919,564010.138176,1261.125783,564010138.176,1261125.783,565271263.959,526257325.935908
"2217",Blair,Pennsylvania,"42013",1366.3616945637,0,0,0,0,0,9909992.93907804,8500312.05194994,3238214.11980865,18378156.6410836,40026675.7519202,85126.6936896,8185.743913,85126693.6896,8185743.913,93312437.6026,53285761.8506798
"2237",Forest,Pennsylvania,"42053",1117.65406807504,0,0,0,0,0,9909992.93907804,772756.599953841,294383.467083638,15032931.335349,26010064.3414645,54528.8293913,0,54528829.3913,0,54528829.3913,28518765.0498355
"2253",Mercer,Pennsylvania,"42085",1765.93313669488,0,0,0,0,0,9909992.93907804,7335064.77798201,2794310.39573703,23752565.6149352,43791933.7277323,801891.834087,0,801891834.087,0,801891834.087,758099900.359268
"2286",Anderson,South Carolina,"45007",1961.01708344548,0,137931034.468829,0,40797826.1339847,0,5259867.99474185,16169766.9846457,6159911.24133897,24137732.0369461,230456138.860486,925670.096804,0,925670096.804,0,925670096.804,695213957.943514
"2350",Edmunds,South Dakota,"46045",2980.64319387719,0,0,0,0,52083333.35,2218426.52061505,897246.94540866,341808.360660242,249064.217301103,55789879.3939851,2782304.94565,1083232.102,2782304945.65,1083232102,3865537047.65,3809747168.25602
"2361",Hutchinson,South Dakota,"46067",2108.37055714122,0,0,0,0,0,2218426.52061505,1181637.55351704,450147.640099551,176176.626465645,4026388.34069729,1987063.91413,724892.0567,1987063914.13,724892056.7,2711955970.83,2707929582.4893
"2388",Todd,South Dakota,"46121",3603.01890669668,0,0,0,0,0,2218426.52061505,1228217.45495241,467892.364482077,301070.280991996,4215606.62104154,2696390.15217,1344156.129,2696390152.17,1344156129,4040546281.17,4036330674.54896
"2393",Yankton,South Dakota,"46135",1378.50555608637,0,0,0,0,0,2218426.52061505,2258711.07387346,860461.362745778,115188.697552646,5452787.65478694,1121344.76761,404735.0998,1121344767.61,404735099.8,1526079867.41,1520627079.75521
"2403",Carroll,Tennessee,"47017",1554.13714199002,0,0,0,0,0,2700128.13226527,3055475.72601735,1163990.75448674,3858056.1268098,10777650.7395792,928369.682343,0,928369682.343,0,928369682.343,917592031.603421
"2438",Jackson,Tennessee,"47087",827.73918018385,0,0,0,0,0,2700128.13226527,957228.118100159,364658.331243114,2054814.93828769,6076829.51989623,57495.2743261,0,57495274.3261,0,57495274.3261,51418444.8062038
"2450",Macon,Tennessee,"47111",794.92996898126,0,0,0,0,0,2700128.13226527,1679480.95540062,639802.269668494,1973367.95727425,6992779.31460863,266620.931233,0,266620931.233,0,266620931.233,259628151.918391
"2457",Montgomery,Tennessee,"47125",1409.4945616589,0,137931034.468829,0,25128225.385499,0,2700128.13226527,12229524.9392322,4658866.65039423,3498989.23485619,186146768.811076,405698.04113,0,405698041.13,0,405698041.13,219551272.318924
"2463",Pickett,Tennessee,"47137",453.990277915906,0,0,0,0,0,2700128.13226527,463517.008586337,176577.908293547,1127004.77062326,4467227.81976841,24435.4449348,0,24435444.9348,0,24435444.9348,19968217.1150316
"2475",Stewart,Tennessee,"47161",1276.09235877041,0,0,0,0,0,2700128.13226527,1424398.40196332,542627.963453697,3167825.93383319,7834980.43151548,102830.94137,0,102830941.37,0,102830941.37,94995960.9384845
"2484",Washington,Tennessee,"47179",852.846398885577,0,0,0,0,0,2700128.13226527,9340814.90576569,3558405.68363969,2117142.16561032,17716490.887281,107541.920098,66.690261,107541920.098,66690.261,107608610.359,89892119.471719
"2494",Archer,Texas,"48009",2398.84298640144,0,0,0,0,0,3878046.36698033,2067298.44263087,787542.265021914,9697933.2296031,16430820.3042362,2675184.31433,779628.8976,2675184314.33,779628897.6,3454813211.93,3438382391.62576
"2500",Bastrop,Texas,"48021",2319.58787947642,0,0,0,0,0,3878046.36698033,11063846.0370817,4214798.49653851,8434074.78664352,27590765.687244,2079054.43631,12408.92087,2079054436.31,12408920.87,2091463357.18,2063872591.49276
"2574",Garza,Texas,"48169",2321.47751240949,0,0,0,0,0,3878046.36698033,2238632.04873671,852812.210301439,787263.71957783,7756754.34559631,2547234.84348,725963.4713,2547234843.48,725963471.3,3273198314.78,3265441560.4344
"2621",Kent,Texas,"48263",2338.87271682276,0,0,0,0,0,3878046.36698033,269757.864823492,102764.901036837,23991.9673415583,4274561.10018222,2388623.71087,759122.6137,2388623710.87,759122613.7,3147746324.57,3143471763.46982
"2660",Moore,Texas,"48341",2355.90096461526,80314539.0075,0,0,0,31250000.01,3878046.36698033,3494960.37471635,1331413.47804779,798937.463940786,121067896.701185,2590340.42174,736198.8076,2590340421.74,736198807.6,3326539229.34,3205471332.63881
"2696",Schleicher,Texas,"48413",3393.7295519256,0,0,0,0,0,3878046.36698033,770142.423633395,293387.590388665,252481.568356738,5194057.94935913,4104689.08043,1186737.329,4104689080.43,1186737329,5291426409.43,5286232351.48064
"2704",Stephens,Texas,"48429",2386.04741913194,0,0,0,0,0,3878046.36698033,1195836.20566746,455556.650450554,9646203.89270281,15175643.1158012,2272647.87826,665178.8598,2272647878.26,665178859.8,2937826738.06,2922651094.9442
"2720",Upton,Texas,"48461",3215.61619453242,0,0,0,0,0,3878046.36698033,1841637.19342089,701576.074719783,4011798.77058503,10433058.405706,4085905.56304,1044925.993,4085905563.04,1044925993,5130831556.04,5120398497.63429
"2735",Williamson,Texas,"48491",2936.89189642637,0,0,0,0,0,3878046.36698033,31456628.2987246,11983477.4648227,10678606.3653421,57996758.4958697,2527705.64789,432072.765,2527705647.89,432072765,2959778412.89,2901781654.39413
"2749",Davis,Utah,"49011",1642.22856860845,75033726.83485,0,0,4365625.62400601,0,4794642.92171357,12977613.6699995,4943852.83396436,415591.09122178,102531052.975755,172736.789565,50.503304,172736789.565,50503.304,172787292.869,70256239.8932448
"2759",Piute,Utah,"49031",1981.40915449008,0,0,0,0,0,4794642.92171357,278591.151477871,106129.962624425,501425.933278649,5680789.96909452,232150.017826,399.170348,232150017.826,399170.348,232549188.174,226868398.204905
"2766",Tooele,Utah,"49045",18870.6600322904,0,0,0,0,0,4794642.92171357,3890222.70261212,1481989.60318274,4775509.53917465,14942364.7666831,8038088.58641,78724.12996,8038088586.41,78724129.96,8116812716.37,8101870351.60332
"2770",Washington,Utah,"49053",6292.70326061931,0,0,0,0,0,4794642.92171357,9534589.64265516,3632224.63113512,1592464.93746703,19553922.1329709,831723.466248,2183.134826,831723466.248,2183134.826,833906601.074,814352678.941029
"2789",Alleghany,Virginia,"51005",1163.4447102901,0,0,0,0,0,1805626.32655624,958902.583880111,365296.222969752,6027386.75332509,9157211.8867312,0,1768.910609,0,1768910.609,1768910.609,-7388301.2777312
"2841",Lunenburg,Virginia,"51111",1120.72189821793,0,0,0,0,0,1805626.32655624,1008340.40154762,384129.677347081,5806055.29745866,9004151.70290961,734348.104565,0,734348104.565,0,734348104.565,725343952.86209
"2867",Scott,Virginia,"51169",1394.10161496664,0,0,0,0,0,1805626.32655624,1924125.5454315,733000.20886545,1492302.80191778,5955054.88277097,14469.2218761,0,14469221.8761,0,14469221.8761,8514166.99332903
"2883",Bedford City,Virginia,"51515",16.2928264369637,0,0,0,0,0,1805626.32655624,0,0,17440.500952022,1823066.82750827,0,0,0,0,0,-1823066.82750827
"2900",Lexington,Virginia,"51678",6.17253618010786,0,0,0,0,0,1805626.32655624,249010.958326019,94861.3175975609,31977.6801401463,2181476.28261997,0,0,0,0,0,-2181476.28261997
"2914",Salem,Virginia,"51775",35.9391884896387,0,0,0,0,0,1805626.32655624,1791636.27469608,682528.105653642,38470.7621782811,4318261.46908425,0,0,0,0,0,-4318261.46908425
"2922",Asotin,Washington,"53003",1659.18425891372,0,0,0,0,0,9644185.04143937,1056427.49874305,402448.571543809,582236.112470594,11685297.2241968,217870.339348,622.874087,217870339.348,622874.087,218493213.435,206807916.210803
"2925",Clallam,Washington,"53009",4471.71741861282,0,0,0,0,0,9644185.04143937,6334234.51643865,2413041.72411008,1569202.06534792,19960663.347336,104755.215357,7488.409826,104755215.357,7488409.826,112243625.183,92282961.835664
"2945",Pacific,Washington,"53049",2304.47559542399,0,0,0,0,0,9644185.04143937,2746919.77460838,1046445.62996695,808679.870698315,14246230.316713,25606.6653478,14480.8513,25606665.3478,14480851.3,40087516.6478,25841286.331087
"2946",Pend Oreille,Washington,"53051",3670.36935400024,0,0,0,0,0,9644185.04143937,1199386.88812763,456909.291389756,0,11300481.2209568,166754.795478,2788.041391,166754795.478,2788041.391,169542836.869,158242355.648043
"2974",Hancock,West Virginia,"54029",227.871702852615,3412055.57875,0,0,0,0,4399162.32288598,2008979.85888508,765325.661657389,115993.215110708,10701516.6372892,0,0,0,0,0,-10701516.6372892
"3012",Wirt,West Virginia,"54105",610.478295996291,0,0,0,0,0,4399162.32288598,542824.519212389,206790.293338545,310750.915631312,5459528.05106823,7570.12716522,0,7570127.16522,0,7570127.16522,2110599.11415177
"3043",Juneau,Wisconsin,"55057",2082.35875896721,0,0,0,0,0,6436857.75215925,3852609.52242893,1467660.77261561,1513987.83345006,13271115.8806539,815172.917826,2037.290348,815172917.826,2037290.348,817210208.174,803939092.293346
"3053",Marquette,Wisconsin,"55077",1202.62874581143,0,0,0,0,0,6436857.75215925,2229319.12817584,849264.431034916,874376.368373173,10389817.6797432,601716.653043,29.136522,601716653.043,29136.522,601745789.565,591355971.885257
"3080",Washburn,Wisconsin,"55129",2209.39792077675,0,0,0,0,0,6436857.75215925,4130686.51711823,1573594.86598696,96365.5219481918,12237504.6572126,1031747.66391,2364.26687,1031747663.91,2364266.87,1034111930.78,1021874426.12279
